"98124","Seattle","WA","47.432251","-121.803388","-8","1"
"98125","Seattle","WA","47.716648","-122.30308","-8","1"
"98126","Seattle","WA","47.54687","-122.3748","-8","1"
"98129","Seattle","WA","47.432251","-121.803388","-8","1"
"98130","Seattle","WA","47.432251","-121.803388","-8","1"
"98131","Seattle","WA","47.432251","-121.803388","-8","1"
"98132","Seattle","WA","47.432251","-121.803388","-8","1"
"98133","Seattle","WA","47.733852","-122.34461","-8","1"
"98134","Seattle","WA","47.57867","-122.33441","-8","1"
"98136","Seattle","WA","47.538887","-122.38803","-8","1"
"98138","Seattle","WA","47.432251","-121.803388","-8","1"
"98140","Seattle","WA","47.432251","-121.803388","-8","1"
"98144","Seattle","WA","47.58577","-122.30081","-8","1"
"98145","Seattle","WA","47.432251","-121.803388","-8","1"
"98146","Seattle","WA","47.501753","-122.35688","-8","1"
"98148","Seattle","WA","47.443756","-122.33068","-8","1"
"98150","Seattle","WA","47.432251","-121.803388","-8","1"
"98151","Seattle","WA","47.432251","-121.803388","-8","1"
"98154","Seattle","WA","47.60632","-122.33357","-8","1"
"98155","Seattle","WA","47.753019","-122.30373","-8","1"
"98158","Seattle","WA","47.432251","-121.803388","-8","1"
"98160","Seattle","WA","47.432251","-121.803388","-8","1"
"98161","Seattle","WA","47.432251","-121.803388","-8","1"
"98164","Seattle","WA","47.606139","-122.33186","-8","1"
"98166","Seattle","WA","47.458821","-122.34943","-8","1"
"98168","Seattle","WA","47.491327","-122.3027","-8","1"
"98171","Seattle","WA","47.432251","-121.803388","-8","1"
"98174","Seattle","WA","47.604718","-122.33523","-8","1"
"98177","Seattle","WA","47.740886","-122.36978","-8","1"
"98178","Seattle","WA","47.497971","-122.24664","-8","1"
"98181","Seattle","WA","47.432251","-121.803388","-8","1"
"98184","Seattle","WA","47.432251","-121.803388","-8","1"
"98185","Seattle","WA","47.432251","-121.803388","-8","1"
"98188","Seattle","WA","47.450321","-122.27472","-8","1"
"98190","Seattle","WA","47.432251","-121.803388","-8","1"
"98191","Seattle","WA","47.432251","-121.803388","-8","1"
"98195","Seattle","WA","47.432251","-121.803388","-8","1"
"98198","Seattle","WA","47.397521","-122.315","-8","1"
"98199","Seattle","WA","47.64767","-122.39758","-8","1"
"98201","Everett","WA","47.986274","-122.20222","-8","1"
"98203","Everett","WA","47.943468","-122.21792","-8","1"
"98204","Everett","WA","47.90296","-122.25064","-8","1"
"98205","Everett","WA","47.993436","-122.12723","-8","1"
"98206","Everett","WA","47.859918","-122.284785","-8","1"
"98207","Everett","WA","48.037258","-121.682271","-8","1"
"98208","Everett","WA","47.893451","-122.19797","-8","1"
"98220","Acme","WA","48.681582","-122.1977","-8","1"
"98221","Anacortes","WA","48.495234","-122.61976","-8","1"
"98222","Blakely Island","WA","48.586563","-122.80317","-8","1"
"98223","Arlington","WA","48.203856","-122.05288","-8","1"
"98224","Baring","WA","47.763755","-121.47607","-8","1"
"98225","Bellingham","WA","48.747578","-122.48508","-8","1"
"98226","Bellingham","WA","48.759079","-122.43597","-8","1"
"98227","Bellingham","WA","48.814753","-121.988548","-8","1"
"98228","Bellingham","WA","48.814753","-121.988548","-8","1"
"98229","Bellingham","WA","48.725417","-122.435478","-8","1"
"98230","Blaine","WA","48.961443","-122.73714","-8","1"
"98231","Blaine","WA","48.814753","-121.988548","-8","1"
"98232","Bow","WA","48.559548","-122.41375","-8","1"
"98233","Burlington","WA","48.486892","-122.33366","-8","1"
"98235","Clearlake","WA","48.461672","-122.23308","-8","1"
"98236","Clinton","WA","47.962134","-122.40089","-8","1"
"98237","Concrete","WA","48.497601","-121.70018","-8","1"
"98238","Conway","WA","48.337796","-122.34517","-8","1"
"98239","Coupeville","WA","48.204162","-122.66723","-8","1"
"98240","Custer","WA","48.931679","-122.63256","-8","1"
"98241","Darrington","WA","48.265483","-121.56075","-8","1"
"98243","Deer Harbor","WA","48.612763","-123.02057","-8","1"
"98244","Deming","WA","48.841442","-122.12547","-8","1"
"98245","Eastsound","WA","48.672312","-122.91972","-8","1"
"98246","Bow","WA","48.558127","-121.417034","-8","1"
"98247","Everson","WA","48.900256","-122.32095","-8","1"
"98248","Ferndale","WA","48.852655","-122.61807","-8","1"
"98249","Freeland","WA","48.029176","-122.54222","-8","1"
"98250","Friday Harbor","WA","48.55113","-123.07563","-8","1"
"98251","Gold Bar","WA","47.851713","-121.66644","-8","1"
"98252","Granite Falls","WA","48.070852","-121.82242","-8","1"
"98253","Greenbank","WA","48.085852","-122.57129","-8","1"
"98255","Hamilton","WA","48.525461","-121.9887","-8","1"
"98256","Index","WA","47.84138","-121.50689","-8","1"
"98257","La Conner","WA","48.393063","-122.50476","-8","1"
"98258","Lake Stevens","WA","48.028355","-122.06327","-8","1"
"98259","North Lakewood","WA","48.037258","-121.682271","-8","1"
"98260","Langley","WA","48.030555","-122.44856","-8","1"
"98261","Lopez Island","WA","48.481655","-122.88271","-8","1"
"98262","Lummi Island","WA","48.699642","-122.66658","-8","1"
"98263","Lyman","WA","48.534462","-122.058644","-8","1"
"98264","Lynden","WA","48.943476","-122.45723","-8","1"
"98266","Maple Falls","WA","48.853213","-122.247881","-8","1"
"98267","Marblemount","WA","48.499159","-121.43163","-8","1"
"98270","Marysville","WA","48.061269","-122.1588","-8","1"
"98271","Marysville","WA","48.093129","-122.21614","-8","1"
"98272","Monroe","WA","47.860245","-121.93734","-8","1"
"98273","Mount Vernon","WA","48.414576","-122.35196","-8","1"
"98274","Mount Vernon","WA","48.371026","-122.24432","-8","1"
"98275","Mukilteo","WA","47.916148","-122.30293","-8","1"
"98276","Nooksack","WA","48.834208","-122.335734","-8","1"
"98277","Oak Harbor","WA","48.303774","-122.65093","-8","1"
"98278","Oak Harbor","WA","48.310127","-122.655862","-8","1"
"98279","Olga","WA","48.63205","-122.81372","-8","1"
"98280","Orcas","WA","48.594255","-122.91828","-8","1"
"98281","Point Roberts","WA","48.99201","-123.05047","-8","1"
"98282","Camano","WA","48.185511","-122.48209","-8","1"
"98283","Rockport","WA","48.509814","-121.48418","-8","1"
"98284","Sedro Woolley","WA","48.518653","-122.16545","-8","1"
"98286","Shaw Island","WA","48.575362","-122.96643","-8","1"
"98287","Silvana","WA","48.037258","-121.682271","-8","1"
"98288","Skykomish","WA","47.658047","-121.41445","-8","1"
"98290","Snohomish","WA","47.930902","-122.03976","-8","1"
"98291","Snohomish","WA","47.909511","-122.050108","-8","1"
"98292","Stanwood","WA","48.222046","-122.38961","-8","1"
"98293","Startup","WA","47.870275","-121.76849","-8","1"
"98294","Sultan","WA","47.86527","-121.78899","-8","1"
"98295","Sumas","WA","48.971298","-122.20146","-8","1"
"98296","Snohomish","WA","47.846083","-122.11068","-8","1"
"98297","Waldron","WA","48.701835","-123.02636","-8","1"
"98303","Anderson Island","WA","47.16438","-122.69584","-8","1"
"98304","Ashford","WA","46.75523","-122.01544","-8","1"
"98305","Beaver","WA","48.066605","-124.30909","-8","1"
"98310","Bremerton","WA","47.58675","-122.62371","-8","1"
"98311","Bremerton","WA","47.629717","-122.63493","-8","1"
"98312","Bremerton","WA","47.564437","-122.71293","-8","1"
"98314","Bremerton","WA","47.559317","-122.64915","-8","1"
"98315","Silverdale","WA","47.720777","-122.71309","-8","1"
"98319","Duvall","WA","47.741268","-121.978279","-8","1"
"98320","Brinnon","WA","47.705616","-122.92868","-8","1"
"98321","Buckley","WA","47.155649","-122.05255","-8","1"
"98322","Burley","WA","47.687971","-122.729304","-8","1"
"98323","Carbonado","WA","47.035525","-121.951","-8","1"
"98324","Carlsborg","WA","48.18315","-123.872972","-8","1"
"98325","Chimacum","WA","47.974586","-122.78382","-8","1"
"98326","Clallam Bay","WA","48.181608","-124.41188","-8","1"
"98327","Dupont","WA","47.088719","-122.64326","-8","1"
"98328","Eatonville","WA","46.884733","-122.29237","-8","1"
"98329","Gig Harbor","WA","47.378121","-122.7222","-8","1"
"98330","Elbe","WA","46.761546","-122.17858","-8","1"
"98331","Forks","WA","47.838423","-124.35888","-8","1"
"98332","Gig Harbor","WA","47.364321","-122.60011","-8","1"
"98333","Fox Island","WA","47.244053","-122.6199","-8","1"
"98335","Gig Harbor","WA","47.301252","-122.60562","-8","1"
"98336","Glenoma","WA","46.53619","-122.11766","-8","1"
"98337","Bremerton","WA","47.569167","-122.63479","-8","1"
"98338","Graham","WA","47.028423","-122.291","-8","1"
"98339","Port Hadlock","WA","48.036882","-122.7599","-8","1"
"98340","Hansville","WA","47.910628","-122.57489","-8","1"
"98342","Indianola","WA","47.74878","-122.53051","-8","1"
"98343","Joyce","WA","48.18315","-123.872972","-8","1"
"98344","Kapowsin","WA","46.989916","-122.222642","-8","1"
"98345","Keyport","WA","47.702342","-122.62554","-8","1"
"98346","Kingston","WA","47.807359","-122.51962","-8","1"
"98348","La Grande","WA","47.066193","-122.113223","-8","1"
"98349","Lakebay","WA","47.268551","-122.76897","-8","1"
"98350","La Push","WA","47.905815","-124.62202","-8","1"
"98351","Longbranch","WA","47.200168","-122.77537","-8","1"
"98352","Sumner","WA","47.066193","-122.113223","-8","1"
"98353","Manchester","WA","47.553289","-122.54535","-8","1"
"98354","Milton","WA","47.248208","-122.31737","-8","1"
"98355","Mineral","WA","46.711036","-122.0348","-8","1"
"98356","Morton","WA","46.562676","-122.29514","-8","1"
"98357","Neah Bay","WA","48.35306","-124.64076","-8","1"
"98358","Nordland","WA","48.058323","-122.68794","-8","1"
"98359","Olalla","WA","47.43025","-122.57159","-8","1"
"98360","Orting","WA","47.039607","-122.14691","-8","1"
"98361","Packwood","WA","46.580048","-121.61674","-8","1"
"98362","Port Angeles","WA","48.097144","-123.40628","-8","1"
"98363","Port Angeles","WA","48.102836","-123.63765","-8","1"
"98364","Port Gamble","WA","47.854503","-122.59122","-8","1"
"98365","Port Ludlow","WA","47.907561","-122.69416","-8","1"
"98366","Port Orchard","WA","47.53587","-122.59905","-8","1"
"98367","Port Orchard","WA","47.470971","-122.66335","-8","1"
"98368","Port Townsend","WA","48.100255","-122.79736","-8","1"
"98370","Poulsbo","WA","47.743302","-122.63041","-8","1"
"98371","Puyallup","WA","47.196272","-122.31577","-8","1"
"98372","Puyallup","WA","47.198591","-122.27131","-8","1"
"98373","Puyallup","WA","47.147862","-122.31864","-8","1"
"98374","Puyallup","WA","47.140045","-122.26012","-8","1"
"98375","Puyallup","WA","47.112477","-122.32247","-8","1"
"98376","Quilcene","WA","47.826111","-122.85233","-8","1"
"98377","Randle","WA","46.525156","-121.85094","-8","1"
"98378","Retsil","WA","47.687971","-122.729304","-8","1"
"98380","Seabeck","WA","47.596122","-122.89456","-8","1"
"98381","Sekiu","WA","48.283826","-124.37144","-8","1"
"98382","Sequim","WA","48.079979","-123.09916","-8","1"
"98383","Silverdale","WA","47.667257","-122.69055","-8","1"
"98384","South Colby","WA","47.521803","-122.539637","-8","1"
"98385","South Prairie","WA","47.138345","-122.09819","-8","1"
"98386","Southworth","WA","47.51037","-122.499139","-8","1"
"98387","Spanaway","WA","47.077796","-122.40517","-8","1"
"98388","Steilacoom","WA","47.164965","-122.6005","-8","1"
"98389","South Prairie","WA","47.137872","-122.09356","-8","1"
"98390","Sumner","WA","47.196364","-122.1887","-8","1"
"98392","Suquamish","WA","47.735065","-122.55751","-8","1"
"98393","Tracyton","WA","47.626717","-122.649953","-8","1"
"98394","Vaughn","WA","47.336226","-122.78309","-8","1"
"98395","Wauna","WA","47.266017","-122.832799","-8","1"
"98396","Wilkeson","WA","47.106024","-122.0451","-8","1"
"98397","Longmire","WA","47.066193","-122.113223","-8","1"
"98398","Paradise Inn","WA","47.066193","-122.113223","-8","1"
"98401","Tacoma","WA","47.253671","-122.444335","-8","1"
"98402","Tacoma","WA","47.247671","-122.43971","-8","1"
"98403","Tacoma","WA","47.263971","-122.45879","-8","1"
"98404","Tacoma","WA","47.212421","-122.4156","-8","1"
"98405","Tacoma","WA","47.248953","-122.46599","-8","1"
"98406","Tacoma","WA","47.26302","-122.49518","-8","1"
"98407","Tacoma","WA","47.28392","-122.50433","-8","1"
"98408","Tacoma","WA","47.209021","-122.44498","-8","1"
"98409","Tacoma","WA","47.208987","-122.48053","-8","1"
"98411","Tacoma","WA","47.066193","-122.113223","-8","1"
"98412","Tacoma","WA","47.066193","-122.113223","-8","1"
"98413","Tacoma","WA","47.066193","-122.113223","-8","1"
"98415","Tacoma","WA","47.066193","-122.113223","-8","1"
"98416","Tacoma","WA","47.264577","-122.482076","-8","1"
"98418","Tacoma","WA","47.066193","-122.113223","-8","1"
"98421","Tacoma","WA","47.250681","-122.41213","-8","1"
"98422","Tacoma","WA","47.296007","-122.39835","-8","1"
"98424","Tacoma","WA","47.242186","-122.35916","-8","1"
"98430","Camp Murray","WA","47.066193","-122.113223","-8","1"
"98431","Tacoma","WA","47.066193","-122.113223","-8","1"
"98433","Tacoma","WA","47.080682","-122.57987","-8","1"
"98434","Tacoma","WA","47.066193","-122.113223","-8","1"
"98438","Tacoma","WA","47.151297","-122.567631","-8","1"
"98439","Lakewood","WA","47.12562","-122.52294","-8","1"
"98442","Tacoma","WA","47.308061","-122.418495","-8","1"
"98443","Tacoma","WA","47.202874","-122.37678","-8","1"
"98444","Tacoma","WA","47.153571","-122.4485","-8","1"
"98445","Tacoma","WA","47.148269","-122.41196","-8","1"
"98446","Tacoma","WA","47.1309","-122.37589","-8","1"
"98447","Tacoma","WA","47.066193","-122.113223","-8","1"
"98448","Parkland","WA","47.136544","-122.422431","-8","1"
"98450","Tacoma","WA","47.066193","-122.113223","-8","1"
"98455","Tacoma","WA","47.066193","-122.113223","-8","1"
"98460","Tacoma","WA","47.066193","-122.113223","-8","1"
"98464","Tacoma","WA","47.066193","-122.113223","-8","1"
"98465","Tacoma","WA","47.247735","-122.52818","-8","1"
"98466","Tacoma","WA","47.230402","-122.53272","-8","1"
"98467","University Place","WA","47.203946","-122.52996","-8","1"
"98468","Oakville","WA","46.843337","-123.228797","-8","1"
"98471","Tacoma","WA","47.066193","-122.113223","-8","1"
"98477","Tacoma","WA","47.066193","-122.113223","-8","1"
"98481","Tacoma","WA","47.066193","-122.113223","-8","1"
"98485","South Prairie","WA","47.140655","-122.100892","-8","1"
"98492","Lakewood","WA","47.066193","-122.113223","-8","1"
"98493","Tacoma","WA","47.066193","-122.113223","-8","1"
"98494","Tacoma","WA","47.066193","-122.113223","-8","1"
"98497","Lakewood","WA","47.066193","-122.113223","-8","1"
"98498","Lakewood","WA","47.16062","-122.55877","-8","1"
"98499","Lakewood","WA","47.16632","-122.50844","-8","1"
"98500","Tumwater","WA","46.985519","-122.907649","-8","1"
"98501","Olympia","WA","47.014718","-122.8819","-8","1"
"98502","Olympia","WA","47.071484","-122.97702","-8","1"
"98503","Lacey","WA","47.027082","-122.80359","-8","1"
"98504","Olympia","WA","46.978118","-122.702393","-8","1"
"98505","Olympia","WA","47.065404","-122.976187","-8","1"
"98506","Olympia","WA","47.069339","-122.87249","-8","1"
"98507","Olympia","WA","46.978118","-122.702393","-8","1"
"98508","Olympia","WA","46.978118","-122.702393","-8","1"
"98509","Lacey","WA","46.978118","-122.702393","-8","1"
"98512","Olympia","WA","46.969793","-122.99802","-8","1"
"98513","Olympia","WA","47.00581","-122.75285","-8","1"
"98516","Olympia","WA","47.085046","-122.78376","-8","1"
"98520","Aberdeen","WA","46.972965","-123.81923","-8","1"
"98522","Adna","WA","46.571323","-123.298384","-8","1"
"98524","Allyn","WA","47.374343","-122.8388","-8","1"
"98526","Amanda Park","WA","47.463965","-124.02938","-8","1"
"98527","Bay Center","WA","46.630051","-123.95463","-8","1"
"98528","Belfair","WA","47.445292","-122.88417","-8","1"
"98530","Bucoda","WA","46.797382","-122.85123","-8","1"
"98531","Centralia","WA","46.728383","-122.95142","-8","1"
"98532","Chehalis","WA","46.630721","-123.01599","-8","1"
"98533","Cinebar","WA","46.588026","-122.53345","-8","1"
"98535","Copalis Beach","WA","47.118566","-124.16027","-8","1"
"98536","Copalis Crossing","WA","47.179475","-124.14241","-8","1"
"98537","Cosmopolis","WA","46.899189","-123.6907","-8","1"
"98538","Curtis","WA","46.483547","-123.1016","-8","1"
"98539","Doty","WA","46.637787","-123.2798","-8","1"
"98540","East Olympia","WA","46.978118","-122.702393","-8","1"
"98541","Elma","WA","47.03575","-123.40713","-8","1"
"98542","Ethel","WA","46.532624","-122.74407","-8","1"
"98544","Galvin","WA","46.734909","-123.02536","-8","1"
"98546","Grapeview","WA","47.321442","-122.92935","-8","1"
"98547","Grayland","WA","46.781978","-124.08111","-8","1"
"98548","Hoodsport","WA","47.446725","-123.21175","-8","1"
"98550","Hoquiam","WA","47.026913","-123.91732","-8","1"
"98552","Humptulips","WA","47.355226","-123.90189","-8","1"
"98554","Lebam","WA","46.561375","-123.54788","-8","1"
"98555","Lilliwaup","WA","47.521614","-123.06888","-8","1"
"98556","Littlerock","WA","46.902376","-123.017043","-8","1"
"98557","Mccleary","WA","47.054419","-123.2739","-8","1"
"98558","Mckenna","WA","46.955863","-122.55585","-8","1"
"98559","Malone","WA","46.959091","-123.32595","-8","1"
"98560","Matlock","WA","47.26332","-123.43097","-8","1"
"98561","Menlo","WA","46.514625","-123.76903","-8","1"
"98562","Moclips","WA","47.254009","-124.20789","-8","1"
"98563","Montesano","WA","47.034615","-123.60332","-8","1"
"98564","Mossyrock","WA","46.50494","-122.48668","-8","1"
"98565","Napavine","WA","46.580105","-122.90699","-8","1"
"98566","Neilton","WA","47.387674","-123.890317","-8","1"
"98568","Oakville","WA","46.84066","-123.25649","-8","1"
"98569","Ocean Shores","WA","46.983877","-124.15607","-8","1"
"98570","Onalaska","WA","46.593526","-122.65346","-8","1"
"98571","Pacific Beach","WA","47.216861","-124.1974","-8","1"
"98572","Pe Ell","WA","46.569107","-123.30578","-8","1"
"98575","Quinault","WA","47.489864","-123.81031","-8","1"
"98576","Rainier","WA","46.871178","-122.67573","-8","1"
"98577","Raymond","WA","46.668744","-123.67708","-8","1"
"98579","Rochester","WA","46.814438","-123.08647","-8","1"
"98580","Roy","WA","46.954282","-122.48754","-8","1"
"98581","Ryderwood","WA","46.373347","-123.05308","-8","1"
"98582","Salkum","WA","46.513653","-122.62556","-8","1"
"98583","Satsop","WA","47.002178","-123.483596","-8","1"
"98584","Shelton","WA","47.224044","-123.10538","-8","1"
"98585","Silver Creek","WA","46.528282","-122.57616","-8","1"
"98586","South Bend","WA","46.560786","-123.85214","-8","1"
"98587","Taholah","WA","47.32251","-124.25814","-8","1"
"98588","Tahuya","WA","47.433993","-123.02078","-8","1"
"98589","Tenino","WA","46.857968","-122.8326","-8","1"
"98590","Tokeland","WA","46.737458","-123.98121","-8","1"
"98591","Toledo","WA","46.433226","-122.80083","-8","1"
"98592","Union","WA","47.33179","-123.07403","-8","1"
"98593","Vader","WA","46.40521","-122.9827","-8","1"
"98595","Westport","WA","46.887187","-124.10735","-8","1"
"98596","Winlock","WA","46.493247","-122.92262","-8","1"
"98597","Yelm","WA","46.893352","-122.56719","-8","1"
"98599","Olympia","WA","46.978118","-122.702393","-8","1"
"98601","Amboy","WA","45.935656","-122.43726","-8","1"
"98602","Appleton","WA","45.844123","-121.29141","-8","1"
"98603","Ariel","WA","46.001752","-122.45624","-8","1"
"98604","Battle Ground","WA","45.791345","-122.51789","-8","1"
"98605","Bingen","WA","45.719294","-121.47838","-8","1"
"98606","Brush Prairie","WA","45.73451","-122.48034","-8","1"
"98607","Camas","WA","45.60916","-122.40547","-8","1"
"98609","Carrolls","WA","46.071482","-122.864838","-8","1"
"98610","Carson","WA","45.801513","-121.91147","-8","1"
"98611","Castle Rock","WA","46.308371","-122.8987","-8","1"
"98612","Cathlamet","WA","46.208318","-123.34624","-8","1"
"98613","Centerville","WA","45.722786","-120.96163","-8","1"
"98614","Chinook","WA","46.282397","-123.93844","-8","1"
"98616","Cougar","WA","46.06517","-122.29411","-8","1"
"98617","Dallesport","WA","45.632051","-121.16835","-8","1"
"98619","Glenwood","WA","46.018228","-121.28904","-8","1"
"98620","Goldendale","WA","45.846697","-120.75703","-8","1"
"98621","Grays River","WA","46.348706","-123.58307","-8","1"
"98622","Heisson","WA","45.801586","-122.520347","-8","1"
"98623","Husum","WA","45.807631","-121.487682","-8","1"
"98624","Ilwaco","WA","46.312541","-124.02968","-8","1"
"98625","Kalama","WA","46.015873","-122.79718","-8","1"
"98626","Kelso","WA","46.150433","-122.88566","-8","1"
"98628","Klickitat","WA","45.82786","-121.09804","-8","1"
"98629","La Center","WA","45.8768","-122.62193","-8","1"
"98631","Long Beach","WA","46.365773","-124.05022","-8","1"
"98632","Longview","WA","46.156082","-122.98043","-8","1"
"98635","Lyle","WA","45.726451","-121.19784","-8","1"
"98637","Nahcotta","WA","46.514625","-123.76903","-8","1"
"98638","Naselle","WA","46.370075","-123.76506","-8","1"
"98639","North Bonneville","WA","45.650041","-121.97167","-8","1"
"98640","Ocean Park","WA","46.501781","-124.04801","-8","1"
"98641","Oysterville","WA","46.554","-124.02626","-8","1"
"98642","Ridgefield","WA","45.795825","-122.69804","-8","1"
"98643","Rosburg","WA","46.302905","-123.62473","-8","1"
"98644","Seaview","WA","46.332077","-124.05517","-8","1"
"98645","Silverlake","WA","46.318482","-122.7757","-8","1"
"98647","Skamokawa","WA","46.296658","-123.46828","-8","1"
"98648","Stevenson","WA","45.669604","-121.91332","-8","1"
"98649","Toutle","WA","46.352771","-122.66054","-8","1"
"98650","Trout Lake","WA","45.981582","-121.5395","-8","1"
"98651","Underwood","WA","45.730656","-121.57558","-8","1"
"98653","Lyle","WA","45.694098","-121.286091","-8","1"
"98655","Hazel Dell North","WA","45.678557","-122.663954","-8","1"
"98660","Vancouver","WA","45.652255","-122.69009","-8","1"
"98661","Vancouver","WA","45.63873","-122.62846","-8","1"
"98662","Vancouver","WA","45.671806","-122.57894","-8","1"
"98663","Vancouver","WA","45.647667","-122.66162","-8","1"
"98664","Vancouver","WA","45.62104","-122.57947","-8","1"
"98665","Vancouver","WA","45.681271","-122.66712","-8","1"
"98666","Vancouver","WA","45.801586","-122.520347","-8","1"
"98667","Vancouver","WA","45.801586","-122.520347","-8","1"
"98668","Vancouver","WA","45.801586","-122.520347","-8","1"
"98670","Wahkiacus","WA","45.859065","-121.14615","-8","1"
"98671","Washougal","WA","45.594465","-122.28112","-8","1"
"98672","White Salmon","WA","45.786727","-121.47523","-8","1"
